文件代码	文件路径	equipment type	variation
101530304	swordman	waist	63_1
101530305	swordman	waist	63_2
101530306	swordman	waist	63_3
101530307	swordman	waist	79_1
101530308	swordman	waist	79_2
101530309	swordman	waist	79_3
101530310	swordman	waist	81_0
101530311	swordman	waist	81_1
101530312	swordman	waist	81_2
101530313	swordman	waist	81_3
101530315	swordman	waist	0_0
101530316	swordman	waist	0_1
101530317	swordman	waist	0_2
101530318	swordman	waist	0_3
101530319	swordman	waist	1_0
101530320	swordman	waist	1_1
101530321	swordman	waist	1_2
101530322	swordman	waist	1_3
101530323	swordman	waist	2_0
101530324	swordman	waist	2_1
101530325	swordman	waist	18_0
101530326	swordman	waist	18_1
101530327	swordman	waist	18_2
101530328	swordman	waist	18_3
101530329	swordman	waist	17_0
101530330	swordman	waist	17_1
101530331	swordman	waist	17_2
101530332	swordman	waist	17_3
101530333	swordman	waist	20_0
101530334	swordman	waist	20_1
101530335	swordman	waist	20_2
101530336	swordman	waist	24_3
101530337	swordman	waist	28_0
101530338	swordman	waist	28_1
101530339	swordman	waist	28_2
101530340	swordman	waist	28_3
101530341	swordman	waist	30_0
101530342	swordman	waist	30_1
101530343	swordman	waist	30_2
101530344	swordman	waist	38_0
101530345	swordman	waist	38_1
101530346	swordman	waist	38_2
101530347	swordman	waist	38_3
101530348	swordman	waist	40_0
101530349	swordman	waist	40_1
101530350	swordman	waist	40_2
101530351	swordman	waist	40_3
101530352	swordman	waist	44_0
101530353	swordman	waist	44_1
101530354	swordman	waist	44_2
101530355	swordman	waist	44_3
101530356	swordman	waist	45_0
101530357	swordman	waist	45_1
101530358	swordman	waist	45_2
101530359	swordman	waist	45_3
101530360	swordman	waist	46_0
101530361	swordman	waist	53_1
101530362	swordman	waist	53_2
101530363	swordman	waist	53_3
101530364	swordman	waist	71_0
101530365	swordman	waist	71_1
101530366	swordman	waist	71_2
101530367	swordman	waist	71_3
101530368	swordman	waist	75_0
101530369	swordman	waist	75_1
101530370	swordman	waist	75_2
101530371	swordman	waist	75_3
101530372	swordman	waist	79_0
101530373	swordman	waist	2_2
101530374	swordman	waist	2_3
101530375	swordman	waist	22_0
101530388	swordman	waist	91_0
101530389	swordman	waist	91_1
101530390	swordman	waist	91_2
101530391	swordman	waist	91_3
101530392	swordman	waist	91_0
101530393	swordman	waist	91_1
101530394	swordman	waist	91_2
101530395	swordman	waist	91_3
101530396	swordman	waist	78_0
101530397	swordman	waist	78_0
101530403	swordman	waist	88_0
101530404	swordman	waist	88_1
101530405	swordman	waist	98_0
101530406	swordman	waist	98_1
101530407	swordman	waist	98_2
101530408	swordman	waist	98_3
101530409	swordman	waist	98_0
101530410	swordman	waist	98_1
101530411	swordman	waist	98_2
101530412	swordman	waist	98_3
101530414	swordman	waist	39_0
101530415	swordman	waist	39_0
101530416	swordman	waist	39_0
101530417	swordman	waist	39_0
101530418	swordman	waist	39_0
101530419	swordman	waist	39_0
101530420	swordman	waist	39_0
101530421	swordman	waist	39_0
101530422	swordman	waist	39_0
101530423	swordman	waist	39_0
101530424	swordman	waist	39_0
101530425	swordman	waist	39_0
101530426	swordman	waist	39_0
101530427	swordman	waist	39_0
101530428	swordman	waist	39_0
101530462	swordman	waist	99_0
101530463	swordman	waist	99_1
101530464	swordman	waist	99_2
101530465	swordman	waist	99_3
101530480	swordman	waist	
101530482	swordman	waist	108_0
101530483	swordman	waist	108_1
101530484	swordman	waist	108_2
101530485	swordman	waist	108_3
101530486	swordman	waist	111_0
101530487	swordman	waist	111_1
101530488	swordman	waist	111_2
101530489	swordman	waist	111_3
101530495	swordman	waist	112_0
101530496	swordman	waist	112_1
101530497	swordman	waist	112_2
101530498	swordman	waist	112_3
101530500	swordman	waist	116_0
101530501	swordman	waist	116_1
101530502	swordman	waist	53_0
101530503	swordman	waist	53_1
101530504	swordman	waist	53_2
101530505	swordman	waist	53_3
101530510	swordman	waist	120_0
101530511	swordman	waist	120_1
101530512	swordman	waist	120_2
101530513	swordman	waist	120_3
101530514	swordman	waist	119_0
101530515	swordman	waist	119_1
101530516	swordman	waist	119_2
101530517	swordman	waist	119_3
101530523	swordman	waist	
101530525	swordman	waist	130_0
101530526	swordman	waist	130_1
101530527	swordman	waist	130_2
101530528	swordman	waist	130_3
101530535	swordman	waist	128_0
101530536	swordman	waist	128_1
101530537	swordman	waist	128_2
101530538	swordman	waist	128_3
101530541	swordman	waist	121_0
101530542	swordman	waist	121_1
101530543	swordman	waist	121_2
101530546	swordman	waist	
101530554	swordman	waist	137_0
101530555	swordman	waist	137_1
101530556	swordman	waist	137_2
101530557	swordman	waist	137_3
101530562	swordman	waist	143_0
101530563	swordman	waist	143_1
101530564	swordman	waist	143_2
101530565	swordman	waist	143_3
101530567	swordman	waist	113_0
101530568	swordman	waist	113_1
101530571	swordman	waist	
101530575	swordman	waist	122_0
101530576	swordman	waist	122_1
101530577	swordman	waist	122_2
101530578	swordman	waist	149_0
101530579	swordman	waist	149_1
101530580	swordman	waist	149_2
101530581	swordman	waist	149_3
101530596	swordman	waist	154_0
101530597	swordman	waist	154_1
101530598	swordman	waist	154_2
101530599	swordman	waist	154_3
101531433	swordman	waist	41_2
101531481	swordman	waist	150_0
101531482	swordman	waist	150_1
101531483	swordman	waist	150_2
101531484	swordman	waist	150_3
101531567	swordman	waist	174_0
101531571	swordman	waist	175_0
101531575	swordman	waist	176_0
101531579	swordman	waist	177_0
101540381	swordman	shoes	29_0
101540382	swordman	shoes	29_1
101540383	swordman	shoes	29_2
101540384	swordman	shoes	29_3
101540385	swordman	shoes	28_0
101540386	swordman	shoes	28_1
101540387	swordman	shoes	28_2
101540388	swordman	shoes	28_3
101540389	swordman	shoes	31_0
101540390	swordman	shoes	31_1
101540391	swordman	shoes	34_1
101540392	swordman	shoes	35_0
101540393	swordman	shoes	35_1
101540394	swordman	shoes	35_2
101540395	swordman	shoes	35_3
101540396	swordman	shoes	37_0
101540397	swordman	shoes	37_1
101540398	swordman	shoes	37_2
101540399	swordman	shoes	37_3
101540400	swordman	shoes	40_0
101540401	swordman	shoes	40_1
101540402	swordman	shoes	44_1
101540403	swordman	shoes	44_2
101540404	swordman	shoes	44_3
101540405	swordman	shoes	51_0
101540406	swordman	shoes	51_1
101540407	swordman	shoes	51_2
101540408	swordman	shoes	51_3
101540409	swordman	shoes	54_3
101540410	swordman	shoes	60_0
101540411	swordman	shoes	60_1
101540412	swordman	shoes	60_2
101540413	swordman	shoes	60_3
101540414	swordman	shoes	69_1
101540415	swordman	shoes	69_2
101540416	swordman	shoes	69_3
101540417	swordman	shoes	70_0
101540418	swordman	shoes	70_1
101540419	swordman	shoes	70_2
101540420	swordman	shoes	70_3
101540421	swordman	shoes	88_3
101540422	swordman	shoes	92_0
101540423	swordman	shoes	92_1
101540424	swordman	shoes	92_2
101540425	swordman	shoes	92_3
101540426	swordman	shoes	95_0
101540427	swordman	shoes	95_1
101540428	swordman	shoes	95_2
101540430	swordman	shoes	1_0
101540431	swordman	shoes	2_0
101540432	swordman	shoes	3_0
101540433	swordman	shoes	4_0
101540434	swordman	shoes	5_0
101540435	swordman	shoes	1_1
101540436	swordman	shoes	1_2
101540437	swordman	shoes	5_1
101540438	swordman	shoes	5_2
101540439	swordman	shoes	5_3
101540440	swordman	shoes	6_0
101540441	swordman	shoes	6_1
101540442	swordman	shoes	6_2
101540443	swordman	shoes	6_3
101540444	swordman	shoes	10_0
101540445	swordman	shoes	10_1
101540446	swordman	shoes	10_2
101540447	swordman	shoes	13_0
101540448	swordman	shoes	8_3
101540449	swordman	shoes	12_0
101540450	swordman	shoes	12_1
101540451	swordman	shoes	12_2
101540452	swordman	shoes	12_3
101540453	swordman	shoes	15_0
101540454	swordman	shoes	15_1
101540455	swordman	shoes	15_2
101540456	swordman	shoes	31_2
101540457	swordman	shoes	31_3
101540458	swordman	shoes	34_0
101540459	swordman	shoes	34_2
101540460	swordman	shoes	34_3
101540461	swordman	shoes	40_2
101540462	swordman	shoes	40_3
101540463	swordman	shoes	42_0
101540464	swordman	shoes	42_1
101540465	swordman	shoes	42_2
101540466	swordman	shoes	42_3
101540467	swordman	shoes	44_0
101540468	swordman	shoes	52_0
101540469	swordman	shoes	52_1
101540470	swordman	shoes	52_2
101540471	swordman	shoes	52_3
101540472	swordman	shoes	54_0
101540473	swordman	shoes	54_1
101540474	swordman	shoes	54_2
101540475	swordman	shoes	58_0
101540476	swordman	shoes	58_1
101540477	swordman	shoes	58_2
101540478	swordman	shoes	58_3
101540479	swordman	shoes	59_0
101540480	swordman	shoes	66_0
101540481	swordman	shoes	66_1
101540482	swordman	shoes	66_2
101540483	swordman	shoes	66_3
101540484	swordman	shoes	69_0
101540485	swordman	shoes	88_0
101540486	swordman	shoes	88_1
101540487	swordman	shoes	88_2
101540488	swordman	shoes	79_0
101540489	swordman	shoes	79_1
101540490	swordman	shoes	79_2
101540491	swordman	shoes	79_3
101540492	swordman	shoes	95_3
101540493	swordman	shoes	97_0
101540494	swordman	shoes	97_1
101540495	swordman	shoes	97_2
101540496	swordman	shoes	97_3
101540497	swordman	shoes	1_3
101540498	swordman	shoes	2_1
101540499	swordman	shoes	2_2
101540500	swordman	shoes	2_3
101540501	swordman	shoes	3_1
101540502	swordman	shoes	3_2
101540503	swordman	shoes	3_3
101540504	swordman	shoes	4_1
101540505	swordman	shoes	4_2
101540506	swordman	shoes	4_3
101540507	swordman	shoes	10_3
101540508	swordman	shoes	7_0
101540509	swordman	shoes	7_1
101540510	swordman	shoes	7_2
101540511	swordman	shoes	7_3
101540512	swordman	shoes	13_1
101540513	swordman	shoes	13_2
101540514	swordman	shoes	13_3
101540515	swordman	shoes	8_0
101540516	swordman	shoes	8_1
101540517	swordman	shoes	8_2
101540518	swordman	shoes	15_3
101540519	swordman	shoes	108_0
101540520	swordman	shoes	108_1
101540521	swordman	shoes	108_2
101540522	swordman	shoes	33_0
101540537	swordman	shoes	111_0
101540538	swordman	shoes	111_1
101540539	swordman	shoes	111_2
101540540	swordman	shoes	111_3
101540541	swordman	shoes	111_0
101540542	swordman	shoes	111_1
101540543	swordman	shoes	111_2
101540544	swordman	shoes	111_3
101540545	swordman	shoes	94_0
101540546	swordman	shoes	94_0
101540552	swordman	shoes	107_0
101540553	swordman	shoes	107_1
101540554	swordman	shoes	120_0
101540555	swordman	shoes	120_1
101540556	swordman	shoes	120_2
101540557	swordman	shoes	120_3
101540558	swordman	shoes	120_0
101540559	swordman	shoes	120_1
101540560	swordman	shoes	120_2
101540561	swordman	shoes	120_3
101540563	swordman	shoes	53_0
101540564	swordman	shoes	53_0
101540565	swordman	shoes	53_0
101540566	swordman	shoes	53_0
101540567	swordman	shoes	53_0
101540568	swordman	shoes	53_0
101540569	swordman	shoes	53_0
101540570	swordman	shoes	53_0
101540571	swordman	shoes	53_0
101540572	swordman	shoes	53_0
101540573	swordman	shoes	53_0
101540574	swordman	shoes	53_0
101540575	swordman	shoes	53_0
101540576	swordman	shoes	53_0
101540577	swordman	shoes	53_0
101540612	swordman	shoes	121_0
101540613	swordman	shoes	121_1
101540614	swordman	shoes	121_2
101540615	swordman	shoes	121_3
101540635	swordman	shoes	114_0
101540637	swordman	shoes	130_0
101540638	swordman	shoes	130_1
101540639	swordman	shoes	130_2
101540640	swordman	shoes	130_3
101540641	swordman	shoes	135_0
101540642	swordman	shoes	135_1
101540643	swordman	shoes	135_2
101540644	swordman	shoes	135_3
101540650	swordman	shoes	136_0
101540651	swordman	shoes	136_1
101540652	swordman	shoes	136_2
101540653	swordman	shoes	136_3
101540656	swordman	shoes	140_0
101540657	swordman	shoes	140_1
101540658	swordman	shoes	70_0
101540659	swordman	shoes	70_1
101540660	swordman	shoes	70_2
101540661	swordman	shoes	70_3
101540666	swordman	shoes	144_0
101540667	swordman	shoes	144_1
101540668	swordman	shoes	144_2
101540669	swordman	shoes	144_3
101540670	swordman	shoes	143_0
101540671	swordman	shoes	143_1
101540672	swordman	shoes	143_2
101540673	swordman	shoes	143_3
101540679	swordman	shoes	69_0
101540680	swordman	shoes	69_1
101540681	swordman	shoes	69_2
101540682	swordman	shoes	69_3
101540686	swordman	shoes	154_0
101540687	swordman	shoes	154_1
101540688	swordman	shoes	154_2
101540689	swordman	shoes	154_3
101540696	swordman	shoes	152_0
101540697	swordman	shoes	152_1
101540698	swordman	shoes	152_2
101540699	swordman	shoes	152_3
101540702	swordman	shoes	145_0
101540703	swordman	shoes	145_1
101540704	swordman	shoes	145_2
101540707	swordman	shoes	161_0
101540708	swordman	shoes	161_1
101540709	swordman	shoes	161_2
101540717	swordman	shoes	162_0
101540718	swordman	shoes	162_1
101540719	swordman	shoes	162_2
101540720	swordman	shoes	162_3
101540725	swordman	shoes	168_0
101540726	swordman	shoes	168_1
101540727	swordman	shoes	168_2
101540728	swordman	shoes	168_3
101540730	swordman	shoes	137_0
101540731	swordman	shoes	137_1
101540734	swordman	shoes	174_0
101540735	swordman	shoes	174_1
101540736	swordman	shoes	174_2
101540737	swordman	shoes	174_3
101540747	swordman	shoes	146_0
101540748	swordman	shoes	146_1
101540749	swordman	shoes	146_2
101540750	swordman	shoes	175_0
101540751	swordman	shoes	175_1
101540752	swordman	shoes	175_2
101540753	swordman	shoes	175_3
101540768	swordman	shoes	180_0
101540769	swordman	shoes	180_1
101540770	swordman	shoes	180_2
101540771	swordman	shoes	180_3
101541622	swordman	shoes	55_2
101541673	swordman	shoes	176_0
101541674	swordman	shoes	176_1
101541675	swordman	shoes	176_2
101541676	swordman	shoes	176_3
101541760	swordman	shoes	202_0
101541764	swordman	shoes	203_0
101541768	swordman	shoes	204_0
101541772	swordman	shoes	205_0
101550302	swordman	hat	97_1
101550303	swordman	hat	97_2
101550304	swordman	hat	97_3
101550305	swordman	hat	24_0
101550306	swordman	hat	24_1
101550307	swordman	hat	24_2
101550308	swordman	hat	24_3
101550309	swordman	hat	28_0
101550310	swordman	hat	28_1
101550311	swordman	hat	28_2
101550312	swordman	hat	31_1
101550313	swordman	hat	31_2
101550314	swordman	hat	31_3
101550315	swordman	hat	33_0
101550316	swordman	hat	33_1
101550317	swordman	hat	33_2
101550318	swordman	hat	33_3
101550319	swordman	hat	41_0
101550320	swordman	hat	41_1
101550321	swordman	hat	41_2
101550322	swordman	hat	41_3
101550323	swordman	hat	44_0
101550324	swordman	hat	44_1
101550325	swordman	hat	44_2
101550326	swordman	hat	44_3
101550327	swordman	hat	48_2
101550328	swordman	hat	48_3
101550329	swordman	hat	53_3
101550330	swordman	hat	54_0
101550331	swordman	hat	54_1
101550332	swordman	hat	54_2
101550333	swordman	hat	54_3
101550334	swordman	hat	73_0
101550335	swordman	hat	73_1
101550336	swordman	hat	73_2
101550337	swordman	hat	73_3
101550338	swordman	hat	0_0
101550339	swordman	hat	1_0
101550340	swordman	hat	2_0
101550341	swordman	hat	0_1
101550342	swordman	hat	0_2
101550343	swordman	hat	0_3
101550344	swordman	hat	1_1
101550345	swordman	hat	1_2
101550346	swordman	hat	1_3
101550347	swordman	hat	2_1
101550348	swordman	hat	92_0
101550349	swordman	hat	92_1
101550350	swordman	hat	92_2
101550351	swordman	hat	92_3
101550352	swordman	hat	95_0
101550353	swordman	hat	95_1
101550354	swordman	hat	95_2
101550355	swordman	hat	95_3
101550356	swordman	hat	97_0
101550357	swordman	hat	25_0
101550358	swordman	hat	25_1
101550359	swordman	hat	25_2
101550360	swordman	hat	25_3
101550361	swordman	hat	28_3
101550362	swordman	hat	30_0
101550363	swordman	hat	30_1
101550364	swordman	hat	30_2
101550365	swordman	hat	30_3
101550366	swordman	hat	31_0
101550367	swordman	hat	37_0
101550368	swordman	hat	37_1
101550369	swordman	hat	37_2
101550370	swordman	hat	37_3
101550371	swordman	hat	39_0
101550372	swordman	hat	39_1
101550373	swordman	hat	39_2
101550374	swordman	hat	39_3
101550375	swordman	hat	45_0
101550376	swordman	hat	45_1
101550377	swordman	hat	45_2
101550378	swordman	hat	45_3
101550379	swordman	hat	48_0
101550380	swordman	hat	48_1
101550381	swordman	hat	53_0
101550382	swordman	hat	53_1
101550383	swordman	hat	53_2
101550384	swordman	hat	55_0
101550385	swordman	hat	55_1
101550386	swordman	hat	55_2
101550387	swordman	hat	55_3
101550388	swordman	hat	61_0
101550389	swordman	hat	61_1
101550390	swordman	hat	61_2
101550391	swordman	hat	61_3
101550392	swordman	hat	64_0
101550393	swordman	hat	64_1
101550394	swordman	hat	64_2
101550395	swordman	hat	64_3
101550396	swordman	hat	65_0
101550397	swordman	hat	65_1
101550398	swordman	hat	65_2
101550399	swordman	hat	65_3
101550400	swordman	hat	87_0
101550401	swordman	hat	87_1
101550402	swordman	hat	87_2
101550403	swordman	hat	87_3
101550405	swordman	hat	2_2
101550406	swordman	hat	2_3
101550407	swordman	hat	3_0
101550408	swordman	hat	4_0
101550409	swordman	hat	3_1
101550410	swordman	hat	3_2
101550411	swordman	hat	3_3
101550412	swordman	hat	4_1
101550413	swordman	hat	4_2
101550414	swordman	hat	4_3
101550415	swordman	hat	108_0
101550416	swordman	hat	108_1
101550417	swordman	hat	108_2
101550418	swordman	hat	29_0
101550434	swordman	hat	114_0
101550435	swordman	hat	111_0
101550436	swordman	hat	111_1
101550437	swordman	hat	111_2
101550438	swordman	hat	111_3
101550439	swordman	hat	111_0
101550440	swordman	hat	111_1
101550441	swordman	hat	111_2
101550442	swordman	hat	111_3
101550443	swordman	hat	126_0
101550444	swordman	hat	126_0
101550450	swordman	hat	107_0
101550451	swordman	hat	107_1
101550453	swordman	hat	123_0
101550454	swordman	hat	123_1
101550455	swordman	hat	123_2
101550456	swordman	hat	123_3
101550457	swordman	hat	123_0
101550458	swordman	hat	123_1
101550459	swordman	hat	123_2
101550460	swordman	hat	123_3
101550461	swordman	hat	95_0
101550462	swordman	hat	95_0
101550464	swordman	hat	46_0
